2020-02-08,Tempe,AZ,1,0
2020-02-09,Chicago,IL,2,0
2020-02-09,San Benito,CA,2,0
2020-02-09,Santa Clara,CA,2,0
2020-02-09,Boston,MA,1,0
2020-02-09,Los Angeles,CA,1,0
2020-02-09,Madison,WI,1,0
2020-02-09,Orange,CA,1,0
2020-02-09,Seattle,WA,1,0
2020-02-09,Tempe,AZ,1,0
2020-02-10,Chicago,IL,2,0
2020-02-10,San Benito,CA,2,0
2020-02-10,Santa Clara,CA,2,0
2020-02-10,Boston,MA,1,0
2020-02-10,Los Angeles,CA,1,0
2020-02-10,Madison,WI,1,0
2020-02-10,Orange,CA,1,0
2020-02-10,Seattle,WA,1,0
2020-02-10,Tempe,AZ,1,0
2020-02-11,Chicago,IL,2,0
2020-02-11,San Benito,CA,2,0
2020-02-11,Santa Clara,CA,2,0
2020-02-11,Boston,MA,1,0
2020-02-11,Los Angeles,CA,1,0
2020-02-11,Madison,WI,1,0
2020-02-11,Orange,CA,1,0
2020-02-11,San Diego,CA,1,0
2020-02-11,Seattle,WA,1,0
2020-02-11,Tempe,AZ,1,0
2020-02-12,Chicago,IL,2,0
2020-02-12,San Benito,CA,2,0
2020-02-12,Santa Clara,CA,2,0
2020-02-12,Boston,MA,1,0
2020-02-12,Los Angeles,CA,1,0
2020-02-12,Madison,WI,1,0
2020-02-12,Orange,CA,1,0
2020-02-12,San Diego,CA,1,0
2020-02-12,Seattle,WA,1,0
2020-02-12,Tempe,AZ,1,0
2020-02-13,Chicago,IL,2,0
2020-02-13,San Benito,CA,2,0
2020-02-13,San Diego,CA,2,0
2020-02-13,Santa Clara,CA,2,0
2020-02-13,Boston,MA,1,0
2020-02-13,Los Angeles,CA,1,0
2020-02-13,Madison,WI,1,0
2020-02-13,Orange,CA,1,0
2020-02-13,San Antonio,TX,1,0
2020-02-13,Seattle,WA,1,0
2020-02-13,Tempe,AZ,1,0
2020-02-14,Chicago,IL,2,0
2020-02-14,San Benito,CA,2,0
2020-02-14,San Diego,CA,2,0
2020-02-14,Santa Clara,CA,2,0
2020-02-14,Boston,MA,1,0
2020-02-14,Los Angeles,CA,1,0
2020-02-14,Madison,WI,1,0
2020-02-14,Orange,CA,1,0
2020-02-14,San Antonio,TX,1,0
2020-02-14,Seattle,WA,1,0
2020-02-14,Tempe,AZ,1,0
2020-02-15,Chicago,IL,2,0
2020-02-15,San Benito,CA,2,0
2020-02-15,San Diego,CA,2,0
2020-02-15,Santa Clara,CA,2,0
2020-02-15,Boston,MA,1,0
2020-02-15,Los Angeles,CA,1,0
2020-02-15,Madison,WI,1,0
2020-02-15,Orange,CA,1,0
2020-02-15,San Antonio,TX,1,0
2020-02-15,Seattle,WA,1,0
2020-02-15,Tempe,AZ,1,0
2020-02-16,Chicago,IL,2,0
2020-02-16,San Benito,CA,2,0
2020-02-16,San Diego,CA,2,0
2020-02-16,Santa Clara,CA,2,0
2020-02-16,Boston,MA,1,0
2020-02-16,Los Angeles,CA,1,0
2020-02-16,Madison,WI,1,0
2020-02-16,Orange,CA,1,0
2020-02-16,San Antonio,TX,1,0
2020-02-16,Seattle,WA,1,0
2020-02-16,Tempe,AZ,1,0
2020-02-17,Chicago,IL,2,0
2020-02-17,San Benito,CA,2,0
2020-02-17,San Diego,CA,2,0
2020-02-17,Santa Clara,CA,2,0
2020-02-17,Boston,MA,1,0
2020-02-17,Los Angeles,CA,1,0
2020-02-17,Madison,WI,1,0
2020-02-17,Orange,CA,1,0
2020-02-17,San Antonio,TX,1,0
2020-02-17,Seattle,WA,1,0
2020-02-17,Tempe,AZ,1,0
2020-02-18,Chicago,IL,2,0
2020-02-18,San Benito,CA,2,0
2020-02-18,San Diego,CA,2,0
2020-02-18,Santa Clara,CA,2,0
2020-02-18,Boston,MA,1,0
2020-02-18,Los Angeles,CA,1,0
2020-02-18,Madison,WI,1,0
2020-02-18,Orange,CA,1,0
2020-02-18,San Antonio,TX,1,0
2020-02-18,Seattle,WA,1,0
2020-02-18,Tempe,AZ,1,0
2020-02-19,Chicago,IL,2,0
2020-02-19,San Benito,CA,2,0
2020-02-19,San Diego,CA,2,0
2020-02-19,Santa Clara,CA,2,0
2020-02-19,Boston,MA,1,0
2020-02-19,Los Angeles,CA,1,0
2020-02-19,Madison,WI,1,0
2020-02-19,Orange,CA,1,0
2020-02-19,San Antonio,TX,1,0
2020-02-19,Seattle,WA,1,0
2020-02-19,Tempe,AZ,1,0
2020-02-20,Chicago,IL,2,0
2020-02-20,San Benito,CA,2,0
2020-02-20,San Diego,CA,2,0
2020-02-20,Santa Clara,CA,2,0
2020-02-20,Boston,MA,1,0
2020-02-20,Los Angeles,CA,1,0
2020-02-20,Madison,WI,1,0
2020-02-20,Orange,CA,1,0
2020-02-20,San Antonio,TX,1,0
2020-02-20,Seattle,WA,1,0
2020-02-20,Tempe,AZ,1,0
2020-02-21,Ashland,NE,11,0
2020-02-21,Travis,CA,5,0
2020-02-21,Chicago,IL,2,0
2020-02-21,Lackland,TX,2,0
2020-02-21,San Benito,CA,2,0
2020-02-21,San Diego,CA,2,0
2020-02-21,Santa Clara,CA,2,0
2020-02-21,Boston,MA,1,0
2020-02-21,Humboldt,CA,1,0
2020-02-21,Los Angeles,CA,1,0
2020-02-21,Madison,WI,1,0
2020-02-21,Orange,CA,1,0
2020-02-21,Sacramento,CA,1,0
2020-02-21,San Antonio,TX,1,0
2020-02-21,Seattle,WA,1,0
2020-02-21,Tempe,AZ,1,0
2020-02-22,Omaha,NE,11,0
2020-02-22,Travis,CA,5,0
2020-02-22,Chicago,IL,2,0
2020-02-22,Lackland,TX,2,0
2020-02-22,San Benito,CA,2,0
2020-02-22,San Diego,CA,2,0
2020-02-22,Santa Clara,CA,2,0
2020-02-22,Boston,MA,1,0
2020-02-22,Humboldt,CA,1,0
2020-02-22,Los Angeles,CA,1,0
2020-02-22,Madison,WI,1,0
2020-02-22,Orange,CA,1,0
2020-02-22,Sacramento,CA,1,0
2020-02-22,San Antonio,TX,1,0
2020-02-22,Seattle,WA,1,0
2020-02-22,Tempe,AZ,1,0
2020-02-23,Omaha,NE,11,0
2020-02-23,Travis,CA,5,0
2020-02-23,Chicago,IL,2,0
2020-02-23,Lackland,TX,2,0
2020-02-23,San Benito,CA,2,0
2020-02-23,San Diego,CA,2,0
2020-02-23,Santa Clara,CA,2,0
2020-02-23,Boston,MA,1,0
2020-02-23,Humboldt,CA,1,0
2020-02-23,Los Angeles,CA,1,0
2020-02-23,Madison,WI,1,0
2020-02-23,Orange,CA,1,0
2020-02-23,Sacramento,CA,1,0
2020-02-23,San Antonio,TX,1,0
2020-02-23,Seattle,WA,1,0
2020-02-23,Tempe,AZ,1,0
2020-02-24,,Diamond Princess,36,0
2020-02-24,Chicago,IL,2,0
2020-02-24,San Benito,CA,2,0
2020-02-24,San Diego,CA,2,0
2020-02-24,Santa Clara,CA,2,0
2020-02-24,Boston,MA,1,0
2020-02-24,Humboldt,CA,1,0
2020-02-24,Los Angeles,CA,1,0
2020-02-24,Madison,WI,1,0
2020-02-24,Orange,CA,1,0
2020-02-24,Sacramento,CA,1,0
2020-02-24,San Antonio,TX,1,0
2020-02-24,Seattle,WA,1,0
2020-02-24,Tempe,AZ,1,0
2020-02-24,Lackland,TX,0,0
2020-02-24,Omaha,NE,0,0
2020-02-24,Travis,CA,0,0
2020-02-25,,Diamond Princess,36,0
2020-02-25,Chicago,IL,2,0
2020-02-25,San Benito,CA,2,0
2020-02-25,San Diego,CA,2,0
2020-02-25,Santa Clara,CA,2,0
2020-02-25,Boston,MA,1,0
2020-02-25,Humboldt,CA,1,0
2020-02-25,Los Angeles,CA,1,0
2020-02-25,Madison,WI,1,0
2020-02-25,Orange,CA,1,0
2020-02-25,Sacramento,CA,1,0
2020-02-25,San Antonio,TX,1,0
2020-02-25,Seattle,WA,1,0
2020-02-25,Tempe,AZ,1,0
2020-02-25,Lackland,TX,0,0
2020-02-25,Omaha,NE,0,0
2020-02-25,Travis,CA,0,0
2020-02-26,,Diamond Princess,42,0
2020-02-26,Chicago,IL,2,0
2020-02-26,San Benito,CA,2,0
2020-02-26,San Diego,CA,2,0
2020-02-26,Santa Clara,CA,2,0
2020-02-26,Boston,MA,1,0
2020-02-26,Humboldt,CA,1,0
2020-02-26,Los Angeles,CA,1,0
2020-02-26,Madison,WI,1,0
2020-02-26,Orange,CA,1,0
2020-02-26,Sacramento,CA,1,0
2020-02-26,San Antonio,TX,1,0
2020-02-26,Seattle,WA,1,0
2020-02-26,Tempe,AZ,1,0
2020-02-26,Lackland,TX,0,0
2020-02-26,Omaha,NE,0,0
2020-02-26,Travis,CA,0,0
2020-02-27,,Diamond Princess,42,0
2020-02-27,Chicago,IL,2,0
2020-02-27,Sacramento,CA,2,0
2020-02-27,San Benito,CA,2,0
2020-02-27,San Diego,CA,2,0
2020-02-27,Santa Clara,CA,2,0
2020-02-27,Boston,MA,1,0
2020-02-27,Humboldt,CA,1,0
2020-02-27,Los Angeles,CA,1,0
2020-02-27,Madison,WI,1,0
2020-02-27,Orange,CA,1,0
2020-02-27,San Antonio,TX,1,0
2020-02-27,Seattle,WA,1,0
2020-02-27,Tempe,AZ,1,0
2020-02-27,Lackland,TX,0,0
2020-02-27,Omaha,NE,0,0
2020-02-27,Travis,CA,0,0
2020-02-28,,Diamond Princess,44,0
2020-02-28,Chicago,IL,2,0
2020-02-28,Sacramento,CA,2,0
2020-02-28,San Benito,CA,2,0
2020-02-28,San Diego,CA,2,0
2020-02-28,Santa Clara,CA,2,0
2020-02-28,Boston,MA,1,0
2020-02-28,Humboldt,CA,1,0
2020-02-28,Los Angeles,CA,1,0
2020-02-28,Madison,WI,1,0
2020-02-28,Orange,CA,1,0
2020-02-28,San Antonio,TX,1,0
2020-02-28,Seattle,WA,1,0
2020-02-28,Tempe,AZ,1,0
2020-02-28,Lackland,TX,0,0
2020-02-28,Omaha,NE,0,0
2020-02-28,Travis,CA,0,0
2020-02-29,,Diamond Princess,44,0
2020-02-29,Seattle,WA,6,1
2020-02-29,Santa Clara,CA,3,0
2020-02-29,Chicago,IL,2,0
2020-02-29,Sacramento,CA,2,0
2020-02-29,San Benito,CA,2,0
2020-02-29,San Diego,CA,2,0
2020-02-29,Boston,MA,1,0
2020-02-29,Humboldt,CA,1,0
2020-02-29,Los Angeles,CA,1,0
2020-02-29,Madison,WI,1,0
2020-02-29,Orange,CA,1,0
2020-02-29,Portland,OR,1,0
2020-02-29,San Antonio,TX,1,0
2020-02-29,Snohomish,WA,1,0
2020-02-29,Tempe,AZ,1,0
2020-02-29,Lackland,TX,0,0
2020-02-29,Omaha,NE,0,0
2020-02-29,Travis,CA,0,0
2020-03-01,,Diamond Princess,44,0
2020-03-01,Seattle,WA,9,1
2020-03-01,Chicago,IL,3,0
2020-03-01,Santa Clara,CA,3,0
2020-03-01,Sacramento,CA,2,0
2020-03-01,San Benito,CA,2,0
2020-03-01,San Diego,CA,2,0
2020-03-01,Snohomish,WA,2,0
2020-03-01,Boston,MA,1,0
2020-03-01,Humboldt,CA,1,0
2020-03-01,Los Angeles,CA,1,0
2020-03-01,Madison,WI,1,0
2020-03-01,Orange,CA,1,0
2020-03-01,Portland,OR,1,0
2020-03-01,Providence,RI,1,0
2020-03-01,San Antonio,TX,1,0
2020-03-01,Tempe,AZ,1,0
2020-03-01,Lackland,TX,0,0
2020-03-01,Omaha,NE,0,0
2020-03-01,Travis,CA,0,0
2020-03-02,,Diamond Princess,45,0
2020-03-02,King,WA,14,5
2020-03-02,Santa Clara,CA,9,0
2020-03-02,Cook,IL,4,0
2020-03-02,Snohomish,WA,4,1
2020-03-02,Portland,OR,2,0
2020-03-02,Providence,RI,2,0
2020-03-02,Sacramento,CA,2,0
2020-03-02,San Benito,CA,2,0
2020-03-02,San Diego,CA,2,0
2020-03-02,Boston,MA,1,0
2020-03-02,Grafton,NH,1,0
2020-03-02,Hillsborough,FL,1,0
2020-03-02,Humboldt,CA,1,0
2020-03-02,Los Angeles,CA,1,0
2020-03-02,Madison,WI,1,0
2020-03-02,New York City,NY,1,0
2020-03-02,Orange,CA,1,0
2020-03-02,Placer,CA,1,0
2020-03-02,San Antonio,TX,1,0
2020-03-02,San Mateo,CA,1,0
2020-03-02,Sarasota,FL,1,0
2020-03-02,Sonoma,CA,1,0
2020-03-02,Tempe,AZ,1,0
2020-03-02,Umatilla,OR,1,0
2020-03-02,Lackland,TX,0,0
2020-03-02,Omaha,NE,0,0
2020-03-02,Travis,CA,0,0
2020-03-03,,Diamond Princess,45,0
2020-03-03,King,WA,21,6
2020-03-03,Santa Clara,CA,11,0
2020-03-03,Snohomish,WA,6,1
2020-03-03,Cook,IL,4,0
2020-03-03,Fulton,GA,2,0
2020-03-03,Grafton,NH,2,0
2020-03-03,Hillsborough,FL,2,0
2020-03-03,Providence,RI,2,0
2020-03-03,Sacramento,CA,2,0
2020-03-03,San Benito,CA,2,0
2020-03-03,San Diego,CA,2,0
2020-03-03,San Mateo,CA,2,0
2020-03-03,Washington,OR,2,0
2020-03-03,Norfolk,MA,1,0
2020-03-03,Berkeley,CA,1,0
2020-03-03,Boston,MA,1,0
2020-03-03,Humboldt,CA,1,0
2020-03-03,Los Angeles,CA,1,0
2020-03-03,Madison,WI,1,0
2020-03-03,Maricopa,AZ,1,0
2020-03-03,New York City,NY,1,0
2020-03-03,Orange,CA,1,0
2020-03-03,Placer,CA,1,0
2020-03-03,San Antonio,TX,1,0
2020-03-03,Sarasota,FL,1,0
2020-03-03,Sonoma,CA,1,0
2020-03-03,Tempe,AZ,1,0
2020-03-03,Umatilla,OR,1,0
2020-03-03,Wake,NC,1,0
2020-03-03,Westchester,NY,1,0
2020-03-03,Lackland,TX,0,0
2020-03-03,Omaha,NE,0,0
2020-03-03,Travis,CA,0,0
2020-03-04,,Diamond Princess,45,0
2020-03-04,King,WA,31,9
2020-03-04,Santa Clara,CA,11,0
2020-03-04,Westchester,NY,10,0
2020-03-04,Snohomish,WA,8,1
2020-03-04,Los Angeles,CA,7,0
2020-03-04,Cook,IL,4,0
2020-03-04,Orange,CA,3,0
2020-03-04,Fulton,GA,2,0
2020-03-04,Grafton,NH,2,0
2020-03-04,Hillsborough,FL,2,0
2020-03-04,Placer,CA,2,1
2020-03-04,Providence,RI,2,0
2020-03-04,Sacramento,CA,2,0
2020-03-04,San Benito,CA,2,0
2020-03-04,San Diego,CA,2,0
2020-03-04,San Mateo,CA,2,0
2020-03-04,Washington,OR,2,0
2020-03-04,Norfolk,MA,1,0
2020-03-04,Berkeley,CA,1,0
2020-03-04,Boston,MA,1,0
2020-03-04,Contra Costa,CA,1,0
2020-03-04,Humboldt,CA,1,0
2020-03-04,Madison,WI,1,0
2020-03-04,Maricopa,AZ,1,0
2020-03-04,New York City,NY,1,0
2020-03-04,San Antonio,TX,1,0
2020-03-04,Sarasota,FL,1,0
2020-03-04,Sonoma,CA,1,0
2020-03-04,Tempe,AZ,1,0
2020-03-04,Umatilla,OR,1,0
2020-03-04,Wake,NC,1,0
2020-03-04,Lackland,TX,0,0
2020-03-04,Omaha,NE,0,0
2020-03-04,Travis,CA,0,0
2020-03-05,King,WA,51,10
2020-03-05,,Diamond Princess,45,0
2020-03-05,Santa Clara,CA,20,0
2020-03-05,Snohomish,WA,18,1
2020-03-05,Westchester,NY,18,0
2020-03-05,Los Angeles,CA,11,0
2020-03-05,Cook,IL,5,0
2020-03-05,New York City,NY,4,0
2020-03-05,Orange,CA,3,0
2020-03-05,San Diego,CA,3,0
2020-03-05,Bergen,NJ,2,0
2020-03-05,Fulton,GA,2,0
2020-03-05,Grafton,NH,2,0
2020-03-05,Harris,TX,2,0
2020-03-05,Hillsborough,FL,2,0
2020-03-05,Placer,CA,2,1
2020-03-05,Providence,RI,2,0
2020-03-05,Sacramento,CA,2,0
2020-03-05,San Benito,CA,2,0
2020-03-05,San Francisco,CA,2,0
2020-03-05,San Mateo,CA,2,0
2020-03-05,Washington,OR,2,0
2020-03-05,Norfolk,MA,1,0
2020-03-05,Berkeley,CA,1,0
2020-03-05,Boston,MA,1,0
2020-03-05,Clark,NV,1,0
2020-03-05,Contra Costa,CA,1,0
2020-03-05,Fort Bend,TX,1,0
2020-03-05,Grant,WA,1,0
2020-03-05,Humboldt,CA,1,0
2020-03-05,Madison,WI,1,0
2020-03-05,Maricopa,AZ,1,0
2020-03-05,Queens,NY,1,0
2020-03-05,San Antonio,TX,1,0
2020-03-05,Santa Rosa,FL,1,0
2020-03-05,Sarasota,FL,1,0
2020-03-05,Sonoma,CA,1,0
2020-03-05,Tempe,AZ,1,0
2020-03-05,Umatilla,OR,1,0
2020-03-05,Wake,NC,1,0
2020-03-05,Williamson,TN,1,0
2020-03-05,Lackland,TX,0,0
2020-03-05,Omaha,NE,0,0
2020-03-05,Travis,CA,0,0
2020-03-06,King,WA,58,12
2020-03-06,,Diamond Princess,45,0
2020-03-06,Santa Clara,CA,20,0
2020-03-06,Snohomish,WA,19,1
2020-03-06,Westchester,NY,19,0
2020-03-06,New York,NY,16,0
2020-03-06,Los Angeles,CA,13,0
2020-03-06,Cook,IL,5,0
2020-03-06,Placer,CA,5,1
2020-03-06,Unassigned Location,WA,5,0
2020-03-06,Contra Costa,CA,3,0
2020-03-06,Harris,TX,3,0
2020-03-06,Montgomery,MD,3,0
2020-03-06,Orange,CA,3,0
2020-03-06,San Diego,CA,3,0
2020-03-06,Suffolk,MA,3,0
2020-03-06,Norfolk,MA,2,0
2020-03-06,Bergen,NJ,2,0
2020-03-06,Denver,CO,2,0
2020-03-06,Fulton,GA,2,0
2020-03-06,Grafton,NH,2,0
2020-03-06,Hillsborough,FL,2,0
2020-03-06,Maricopa,AZ,2,0
2020-03-06,Providence,RI,2,0
2020-03-06,Sacramento,CA,2,0
2020-03-06,San Benito,CA,2,0
2020-03-06,San Francisco,CA,2,0
2020-03-06,San Mateo,CA,2,0
2020-03-06,Summit,CO,2,0
2020-03-06,Washington,OR,2,0
2020-03-06,Berkeley,CA,1,0
2020-03-06,Chatham,NC,1,0
2020-03-06,Clark,NV,1,0
2020-03-06,Delaware,PA,1,0
2020-03-06,Douglas,NE,1,0
2020-03-06,Fayette,KY,1,0
2020-03-06,Floyd,GA,1,0
2020-03-06,Fort Bend,TX,1,0
2020-03-06,Grant,WA,1,0
2020-03-06,Humboldt,CA,1,0
2020-03-06,Madison,WI,1,0
2020-03-06,Marion,IN,1,0
2020-03-06,Middlesex,MA,1,0
2020-03-06,Nassau,NY,1,0
2020-03-06,Norwell,MA,1,0
2020-03-06,Ramsey,MN,1,0
2020-03-06,San Antonio,TX,1,0
2020-03-06,Santa Rosa,FL,1,0
2020-03-06,Sarasota,FL,1,0
2020-03-06,Sonoma,CA,1,0
2020-03-06,Tempe,AZ,1,0
2020-03-06,Umatilla,OR,1,0
2020-03-06,Wake,NC,1,0
2020-03-06,Washoe,NV,1,0
2020-03-06,Wayne,PA,1,0
2020-03-06,Williamson,TN,1,0
2020-03-06,Yolo,CA,1,0
2020-03-06,Lackland,TX,0,0
2020-03-06,Omaha,NE,0,0
2020-03-06,Travis,CA,0,0
2020-03-07,King,WA,71,15
2020-03-07,Westchester,NY,57,0
2020-03-07,,Diamond Princess,45,0
2020-03-07,Santa Clara,CA,32,0
2020-03-07,Snohomish,WA,27,1
2020-03-07,,Grand Princess,21,0
2020-03-07,Los Angeles,CA,14,0
2020-03-07,New York,NY,11,0
2020-03-07,San Francisco,CA,9,0
2020-03-07,Cook,IL,6,0
2020-03-07,Harris,TX,5,0
2020-03-07,Placer,CA,5,1
2020-03-07,Unassigned Location,WA,5,0
2020-03-07,Bergen,NJ,4,0
2020-03-07,Nassau,NY,4,0
2020-03-07,Contra Costa,CA,3,0
2020-03-07,Douglas,CO,3,0
2020-03-07,Fort Bend,TX,3,0
2020-03-07,Fulton,GA,3,0
2020-03-07,Maricopa,AZ,3,0
2020-03-07,Montgomery,MD,3,0
2020-03-07,Orange,CA,3,0
2020-03-07,Providence,RI,3,0
2020-03-07,San Diego,CA,3,0
2020-03-07,Suffolk,MA,3,0
2020-03-07,Washington,OR,3,0
2020-03-07,Norfolk,MA,2,0
2020-03-07,Alameda,CA,2,0
2020-03-07,Broward,FL,2,0
2020-03-07,Denver,CO,2,0
2020-03-07,Fairfield,CT,2,0
2020-03-07,Floyd,GA,2,0
2020-03-07,Grafton,NH,2,0
2020-03-07,Hillsborough,FL,2,0
2020-03-07,Lee,FL,2,0
2020-03-07,Pinal,AZ,2,0
2020-03-07,Rockland,NY,2,0
2020-03-07,Sacramento,CA,2,0
2020-03-07,San Benito,CA,2,0
2020-03-07,San Mateo,CA,2,0
2020-03-07,Saratoga,NY,2,0
2020-03-07,Summit,CO,2,0
2020-03-07,Charleston,SC,1,0
2020-03-07,Chatham,NC,1,0
2020-03-07,Clark,NV,1,0
2020-03-07,Clark,WA,1,0
2020-03-07,Cobb,GA,1,0
2020-03-07,Davis,UT,1,0
2020-03-07,Delaware,PA,1,0
2020-03-07,Douglas,NE,1,0
2020-03-07,El Paso,CO,1,0
2020-03-07,Fayette,KY,1,0
2020-03-07,Grant,WA,1,0
2020-03-07,Honolulu,HI,1,0
2020-03-07,Humboldt,CA,1,0
2020-03-07,Jackson,OR,1,0
2020-03-07,Jefferson,WA,1,0
2020-03-07,Kershaw,SC,1,0
2020-03-07,Klamath,OR,1,0
2020-03-07,Madera,CA,1,0
2020-03-07,Madison,WI,1,0
2020-03-07,Marion,IN,1,0
2020-03-07,Middlesex,MA,1,0
2020-03-07,Pierce,WA,1,0
2020-03-07,Plymouth,MA,1,0
2020-03-07,Ramsey,MN,1,0
2020-03-07,San Antonio,TX,1,0
2020-03-07,Santa Cruz,CA,1,0
2020-03-07,Santa Rosa,FL,1,0
2020-03-07,Sarasota,FL,1,0
2020-03-07,Sonoma,CA,1,0
2020-03-07,Tulsa,OK,1,0
2020-03-07,Umatilla,OR,1,0
2020-03-07,Wake,NC,1,0
2020-03-07,Washoe,NV,1,0
2020-03-07,Wayne,PA,1,0
2020-03-07,Williamson,TN,1,0
2020-03-07,Yolo,CA,1,0
2020-03-07,Lackland,TX,0,0
2020-03-07,Montgomery,TX,0,0
2020-03-07,Omaha,NE,0,0
2020-03-07,Travis,CA,0,0
2020-03-08,King,WA,83,17
2020-03-08,Westchester,NY,83,0
2020-03-08,,Diamond Princess,45,0
2020-03-08,Santa Clara,CA,38,0
2020-03-08,Snohomish,WA,31,1
2020-03-08,,Grand Princess,21,0
2020-03-08,Los Angeles,CA,14,0
2020-03-08,Contra Costa,CA,12,0
2020-03-08,New York,NY,12,0
2020-03-08,San Francisco,CA,9,0
2020-03-08,Suffolk,MA,8,0
2020-03-08,Washington,OR,8,0
2020-03-08,Cook,IL,7,0
2020-03-08,Middlesex,MA,7,0
2020-03-08,Fort Bend,TX,6,0
2020-03-08,Norfolk,MA,6,0
2020-03-08,Harris,TX,5,0
2020-03-08,Nassau,NY,5,0
2020-03-08,Placer,CA,5,1
2020-03-08,Unassigned Location,WA,5,0
2020-03-08,Bergen,NJ,4,0
2020-03-08,Grafton,NH,4,0
2020-03-08,Montgomery,MD,4,0
2020-03-08,Montgomery,PA,4,0
2020-03-08,Pierce,WA,4,0
2020-03-08,Douglas,CO,3,0
2020-03-08,Fulton,GA,3,0
2020-03-08,Maricopa,AZ,3,0
2020-03-08,Orange,CA,3,0
2020-03-08,Providence,RI,3,0
2020-03-08,San Diego,CA,3,0
2020-03-08,Alameda,CA,2,0
2020-03-08,Broward,FL,2,0
2020-03-08,Clark,NV,2,0
2020-03-08,Denver,CO,2,0
2020-03-08,Fairfax,VA,2,0
2020-03-08,Hillsborough,FL,2,0
2020-03-08,Jackson,OR,2,0
2020-03-08,Lee,FL,2,1
2020-03-08,Pinal,AZ,2,0
2020-03-08,Rockingham,NH,2,0
2020-03-08,Rockland,NY,2,0
2020-03-08,Sacramento,CA,2,0
2020-03-08,San Benito,CA,2,0
2020-03-08,San Mateo,CA,2,0
2020-03-08,Saratoga,NY,2,0
2020-03-08,Summit,CO,2,0
2020-03-08,Washington,DC,2,0
2020-03-08,Washoe,NV,2,0
2020-03-08,Berkshire,MA,1,0
2020-03-08,Charleston,SC,1,0
2020-03-08,Chatham,NC,1,0
2020-03-08,Clark,WA,1,0
2020-03-08,Cobb,GA,1,0
2020-03-08,Davidson,TN,1,0
2020-03-08,Davis,UT,1,0
